Category,Access_No,Title,Authors,Asset_Code,Department,Subject,Edition,Date_Year,Call_No,Publisher,Place,ISBN,Price,Bill_Date,Vendor,Pages
Books,391,Fundamentals of drawing,"Barber, Barrington",RVUN21LB0391,School of Design and Innovations,Drawing,,2021,741.2 BAR,Arcturus Publishing Limited,,978-1841933177,1156.6,01/17/2022 0:00,Page - 3,208
Books,392,John hedgecoe's new introductory photographycourse,"Beazley, Mitchell",RVUN21LB0392,School of Design and Innovations,Photography,,2001,771 BEA,Octopus Publishing,,978-0240803463,2490.3,02/10/2022 0:00,Page - 3,207
Books,393,How to mix and use colour,"Paul, Tony.",RVUN21LB0393,School of Design and Innovations,Color,,2003,701.85 PAU,New Holland Publishers,,978-1581804904,2608.88,02/10/2022 0:00,Page - 3,128
Books,394,Lateral thinking,"De Bono, Edward.",RVUN21LB0394,School of Design and Innovations,Problem solving,,2016,153.35 DEB,Penguin Books,,978-0241257548,374.25,01/17/2022 0:00,Page - 3,260
Books,395,"Designers, visionaries and other stories","Chapman, Jonathan",RVUN21LB0395,School of Design and Innovations,Industrial art and design,1st Ed,2007,745.2 BEN,"Routledge, London",,978-1844074129,2768.58,02/10/2022 0:00,Page - 3,176
Books,396,Culture and everyday life,"Bennett, Andy",RVUN21LB0396,School of Design and Innovations,Culture and institutions,,2005,306.01 BEN,Sage Publication,,978-0761963905,3884.33,01/17/2022 0:00,Page - 3,207
Books,397,Calligraphy stroke by stroke,"Moring, Annie.",RVUN21LB0397,School of Design and Innovations,Calliraphy,,1999,745.61 STA,Quarto Publishing,,"978-0753701287 ,9781845731106",2319,01/17/2022 0:00,Page - 3,144
Books,398,Foundation course in drawing,"Stanyer, Peter.",RVUN21LB0398,School of Design and Innovations,Drawing techniques,,1999,741.2 HUN,Watson Guptill,,978-0823018673,2261.3,01/17/2022 0:00,Page - 3,408
Books,399,Artist's drawing book,"Huntly, Moira",RVUN21LB0399,School of Design and Innovations,Drawing techniques,,1997,741.2 CAM,David & Charles,,978-0715301463,2137.5,01/17/2022 0:00,Page - 3,128
Books,400,Developing style in water colour,"Campbell, Smith Ray.",RVUN21LB0400,School of Design and Innovations,Painting techniques,,2001,751.422 CAM,David & Charles,,978-0715311677,1875,02/10/2022 0:00,Page - 3,128
Books,401,Beginner's guide to calligraphy,"Mehigan, Janet,",RVUN21LB0401,School of Design and Innovations,Calligraphy,,2004,745.61 TAY,Quarto Publishing,,978-0785819349,2608.88,02/10/2022 0:00,Page - 3,96
Books,402,Natural water colours,"Taylor, Richard,",RVUN21LB0402,School of Design and Innovations,Painting techniques,,1998,751.42243 TAY,David & Charles,,9780715306994,2318.42,02/10/2022 0:00,Page - 3,117
Books,403,Photography,"Galer, Mark",RVUN21LB0403,School of Design and Innovations,Photography,,2004,771 WOO,Focal Press,,978-0240519562,3768.38,01/17/2022 0:00,Page - 3,224
Books,404,Understanding material culture,"Woodward, Lan.",RVUN21LB0404,School of Design and Innovations,Culture and insitutions,,2014,306.46 WOO,Sage Publication,,978-0761942269,3710.4,02/10/2022 0:00,Page - 3,"vii, 191"
Books,405,Cultural studies: theory & practice,"Barker, Chris.",RVUN21LB0405,School of Design and Innovations,Culture and institutions,,2016,306.071 BAR,Sage Publication,,978-1473919457,4000.28,01/17/2022 0:00,Page - 3,"xxxii, 722"
Books,406,Student's guide to presentations,"Chivers, Barbara",RVUN21LB0406,School of Design and Innovations,Language arts and disciplines,,2007,808.51024378 CHI,Sage Publication,,978-0761943693,2434.95,01/17/2022 0:00,Page - 3,"X, 166"
Books,407,Multimedia,"Anne, Cranny Francis.",RVUN21LB0407,School of Design and Innovations,,,,303.4834 ANN,Sage Publication,,978-0761949954,3133.58,01/17/2022 0:00,Page - 3,
Books,408,Culture of design,"Julier, Guy",RVUN21LB0408,School of Design and Innovations,Industrial art and design,,2014,745.2 JUI,Sage Publication,,978-1446273593,3023.63,02/10/2022 0:00,Page - 3,"xvi, 280"
Books,409,Teaching design and technology 3-11,"Newton, Douglas P",RVUN21LB0409,School of Design and Innovations,Science and technology,1st Ed,2009,372.3580440941 NEW,Paul Chapman,,978-1412901611,3560.63,01/17/2022 0:00,Page - 3,"viii, 184"
Books,410,Decoding culture: theory & method in cultural studies,"Tudor, Andrew.",RVUN21LB0410,School of Design and Innovations,Social science,1st Ed,1999,306.07 TUD,Sage Publication,,978-0761952473,3793.63,01/17/2022 0:00,Page - 3,224
Books,411,Practice of cultural studies,"Johnson, Richard,",RVUN21LB0411,School of Design and Innovations,Culture and institutions,,2007,306 JOH,Sage Publication,,978-0761961000,4123.13,02/10/2022 0:00,Page - 3,"xi, 300"
Books,412,System analysis & design fundamentals,"Kock, Ned F.",RVUN21LB0412,School of Design and Innovations,Information system,1st Ed,2008,658.4038011 EMM,Sage Publication,,978-8178299174,558.75,01/17/2022 0:00,Page - 3,336
Books,413,Visual mind ii,"Emmer, Michele.",RVUN21LB0413,School of Design and Innovations,The art,,2005,701 EMM,MIT Press,,978-0262050760,2895.85,01/17/2022 0:00,Page - 3,712
Books,414,Out of the box,"Shao, Lianshun",RVUN21LB0414,School of Design and Innovations,Packing technology,,2008,688.8 LIA,Page One,,978-9812457059,2605.98,01/17/2022 0:00,Page - 3,360
Books,415,Drawing : a creative process,"Ching, Francis D. K",RVUN21LB0415,School of Design and Innovations,Drawing,,1990,741.2 CHI,John Wiley & Sons,,978-0471289685,2895.85,01/17/2022 0:00,Page - 3,206
Books,416,Drawing and perceiving : real world drawing for students of architecture and design,"Cooper, Douglas.",RVUN21LB0416,School of Design and Innovations,Architecture,,2007,720.28 COO,John Wiley & Sons,,978-0470047163,4522.05,01/17/2022 0:00,Page - 3,"vi, 233"
Books,417,Design drawing,"Ching, Francis D. K",RVUN21LB0417,School of Design and Innovations,Architecture,3rd Ed,2019,720.284 COO,John Wiley & Sons,,978-1119508595,3591.55,01/17/2022 0:00,Page - 3,448
Books,418,Red dot design year book 2018/19 - Working,"Dot, Red.",RVUN21LB0418,School of Design and Innovations,Household furnishings,-,2018,745.2 DOT,Red Dot,Germany,97893899392029,931,01/17/2022 0:00,,524
Books,419,Red dot design year book 2018/19 - Doing,"Dot, Red.",RVUN21LB0419,School of Design and Innovations,Household furnishings,,2018,745.2 DOT,Red Dot,Germany,9783899392043,931,01/17/2022 0:00,,352
Books,420,Red dot design year book 2018/19 - Enjoying,"Dot, Red.",RVUN21LB0420,School of Design and Innovations,Household furnishings,,2018,745.2 DOT,Red Dot,Germany,9783899392043,931,01/17/2022 0:00,,488
Books,421,Logo of the world 2007- k-z,"Heller, Steven",RVUN21LB0421,School of Design and Innovations,Graphic design,,2007,741.6 HEL,Designer Book,Japan,9784862670137,2062.5,01/17/2022 0:00,,639
Books,422,100 ideas that changed the web,"Boulton, Jim.",RVUN21LB0542,School of Design and Innovations,Interfacing and communications,1st,2014,004.678 BOU,Laurence king publishing,,978-1780673707,0,,,216
Books,423,Creative strategies: 10 approaches to solving design problems,"Beisert, Fridolin.",RVUN21LB0543,School of Design and Innovations,Imagination and imagery,1st,2016,153.3 BEI,Design Studio Press,,978-1624650260,1175.55,03/28/2023 0:00,Page - 3,131
Books,424,Thoughts on design,"Rand, Paul.",RVUN21LB0544,School of Design and Innovations,Advertising,1st,2014,659.1324 RAN,Chronicle Books,,978-0811875448,0,,,95
Books,425,The thames & hudson dictionary of design since 1900,"Julier, Guy.",RVUN21LB0545,School of Design and Innovations,Furniture and accessiors,2nd,2005,745.4090403 JUL,Thames & Hudson,,9780500203798,799.23,,Page - 3,232
Books,426,Graphic: print source,GP Publications,RVUN21LB0546,,Decorative art,,2008,745 GPP,GP Publications,,978-1427631244,1475.63,,Page - 3,141
Books,427,Brandi: vol:11,,RVUN21LB0547,,Industrial art and design,,2013,745.2,BRAND,,,1475.63,,,
Books,428,Color design workbook,"Adams, ˇSean.",RVUN21LB0548,School of Design and Innovations,Graphic design,Revised,2017,741.6 ADA,Rockport Publishers; Revised,,978-1631592928,1562.11,,,240
Books,429,Digital design theory,"Armstrong, ˇHelen.",RVUN21LB0549,School of Design and Innovations,Graphic design,,2016,741.60285 ARM,Princeton Architectural Press,,978-1616893088,1475.03,,Page - 3,152
Books,430,Hand job a catalouge of type,"Perry, ˇMichael.",RVUN21LB0550,School of Design and Innovations,Printing,,2007,686.22 PER,Princeton Architectural Press,,978-1568986265,2213.44,03/28/2023 0:00,Page - 3,254
Books,431,Human figure drawing,"Brambilla, ˇDaniela.",RVUN21LB0551,School of Design and Innovations,Drawing human figure,,2015,743.4 BRA,Promopress,,978-8415967040,1766.35,03/28/2023 0:00,Page - 3,256
Books,432,Leonardo da vinci drawing,"Grange, Susan.",RVUN21LB0552,School of Design and Innovations,Painting,,2015,759.5 GRA,Flame Tree,,978-1783613588,1043.42,03/28/2023 0:00,Page - 3,127
Books,433,Rophel,"Biggs, ˇJulia.",RVUN21LB0553,School of Design and Innovations,Painting,,2020,759.5 BIG,Flame Tree,,978-1787557888,1043.42,,,127
Books,434,Paul geuguin,"Ormiston, ˇRosalind",RVUN21LB0554,School of Design and Innovations,"Painting, Still life",,2017,759.4 ORM,Flame Tree,,978-1786645586,1043.42,03/28/2023 0:00,Page - 3,127
Books,435,Art deco fashion,"Kerr, ˇGordon.",RVUN21LB0555,School of Design and Innovations,Drawing,,2014,741.67209042 KER,Flame Tree,,978-1783612918,0,,,127
Books,436,Traditional chinese painting,"Kwan, Sharmaine.",RVUN21LB0556,School of Design and Innovations,Painting,,2019,759.951 KWA,Flame Tree,,978-1787553002,1043.42,03/28/2023 0:00,Page - 3,127
Books,437,Renaissance,"Biggs, ˇJulia.",RVUN21LB0557,School of Design and Innovations,The art,,2019,709.024 BIG,Flame Tree,,978-1787556966,1043.42,03/28/2023 0:00,Page - 3,127
Books,438,Edvard munch,"Russell, Candice",RVUN21LB0558,School of Design and Innovations,Painting,,2015,759.81 RUS,Flame Tree,,978-1783613564,1043.42,02/28/2023 0:00,,127
Books,439,Impressionists,"Robinson, Michael",RVUN21LB0559,School of Design and Innovations,The art,,2017,709.0344 ROB,Flame Tree,,978-1786641755,1043.42,03/28/2022 0:00,,127
Books,440,Pierre auguste renior,"Beecroft, Julian.",RVUN21LB0560,School of Design and Innovations,Painting,,2016,759.4 BEE,Flame Tree,,978-1783617180,1043.42,03/28/2022 0:00,,127
Books,441,Edgar degas,"Robinson, Michael.",RVUN21LB0561,School of Design and Innovations,Painting,,2016,759.4 ROB,Flame Tree,,978-1783619948,1043.32,03/28/2022 0:00,Page - 3,127
Books,442,Art deco,"Tyson, Janet.",RVUN21LB0562,School of Design and Innovations,The Art,,2018,709.04012 TYS,Flame Tree,,978-1786648006,1043.32,03/28/2022 0:00,Page - 3,127
Books,443,Abstract expressionism,"Hess, ˇBarbara.",RVUN21LB0563,School of Design and Innovations,The art,,2020,709.04052 HES,Taschen GmbH,,978-3836505178,963.9,03/28/2022 0:00,Page - 3,95
Books,444,Chagall painting as poetry,"Metzger, Rainer.",RVUN21LB0564,School of Design and Innovations,Painting,,2016,759.7 MET,Taschen GmbH,,978-3836527835,963.9,03/28/2022 0:00,Page - 3,95
Books,445,Egyptian art,"Hagen, ˇRose-Marie,",RVUN21LB0565,School of Design and Innovations,The art,2nd Ed,2018,709.32 HAG,Taschen GmbH,,978-3836549172,963.9,03/28/2022 0:00,,95
Books,446,Matisse,"Essers, Volkmar.",RVUN21LB0566,School of Design and Innovations,Painting,,2021,759.4 ESS,Taschen GmbH,,978-3836529044,963.9,03/28/2022 0:00,Page - 3,95
Books,447,Leonardo da vinci,"Zîllner, Frank.",RVUN21LB0567,School of Design and Innovations,Painting,,2019,759.5 ZOL,Taschen GmbH,,978-3836502153,963.9,03/28/2022 0:00,Page - 3,96
Books,448,Warhol,"Honnef, Klaus.",RVUN21LB0568,School of Design and Innovations,The art,,2020,700.92 HON,Taschen GmbH,,978-3836543897,963.9,03/28/2022 0:00,Page - 3,95
Books,449,Monet,"Heinrich, Christoph.",RVUN21LB0569,School of Design and Innovations,Painting,,2021,759.4 HEI,Taschen GmbH,,978-3836503990,963.9,03/28/2022 0:00,Page - 3,95
Books,450,Brucke,"Lorenz, ˇUlrike.",RVUN21LB0570,School of Design and Innovations,Painting,,2019,759.36 LOR,Taschen GmbH,,978-3836537001,963.9,03/28/2022 0:00,Page - 3,96
Books,451,Klee,"Partsch, Susanna.",RVUN21LB0571,School of Design and Innovations,Graphic art,,2020,760.092 PAR,Taschen GmbH,,978-3836501101,963.9,03/28/2022 0:00,Page - 3,95
Books,452,Van gogh,"Walther, Ingo F.",RVUN21LB0572,School of Design and Innovations,Painting,,2020,759.9492 WAL,Taschen GmbH,,978-3836527361,963.9,03/28/2022 0:00,Page - 3,95
Books,453,The blaue reiter,"Duchting, Hajo.",RVUN21LB0573,School of Design and Innovations,The art,,2020,709 BUC,Taschen GmbH,,978-3836537049,963.9,03/28/2022 0:00,Page - 3,95
Books,454,Pop art,"Honnef, Klaus.",RVUN21LB0574,School of Design and Innovations,The art,,2021,709.04071 HON,Taschen GmbH,,978-3836523370,963.9,03/28/2022 0:00,Page - 3,95
Books,455,Dali,"NÇret, ˇGilles.",RVUN21LB0575,School of Design and Innovations,Paintng,,2020,759.6 NER,Taschen GmbH,,978-3836560009,963.9,03/28/2022 0:00,Page - 3,95
Books,456,Self portraits,"Rebel, ˇErnst.",RVUN21LB0576,School of Design and Innovations,The art,,2020,704.942 RED,Taschen GmbH,,978-3836537094,963.9,03/28/2022 0:00,Page - 3,95
Books,457,Van eyck,"Borchert, ˇTill-Holger.",RVUN21LB0577,School of Design and Innovations,Painting,,2020,759.9493 BOR,Taschen GmbH,,978-3836545051,963.9,03/28/2022 0:00,Page - 3,95
Books,458,Landscape painting,"Wolf, Norbert.",RVUN21LB0578,School of Design and Innovations,Painting,,2017,758.1 WOL,Taschen GmbH,,978-3836550185,963.9,03/28/2022 0:00,Page - 3,95
Books,459,Frida kahlo: 1907-1954: pain and passion,"Kettenmann, Andrea.",RVUN21LB0579,School of Design and Innovations,Painting,,2021,759.972 KET,Taschen GmbH,,978-3836500852,963.9,03/28/2022 0:00,Page - 3,95
Books,460,Klimt,"NÇret, ˇGilles.",RVUN21LB0580,School of Design and Innovations,The art,,2020f,700 NER,Taschen GmbH,,978-3836558075,963.9,03/28/2022 0:00,Page - 3,95
Books,461,Macke,"Meseure, ˇAnna.",RVUN21LB0581,School of Design and Innovations,The art,,2017,700 MES,Taschen GmbH,,978-3836535076,963.9,03/28/2022 0:00,Page - 3,95
Books,462,A-Z of design and designers,"Museum, ˇDesign.",RVUN21LB0582,School of Design and Innovations,Decorative art,1st Ed,2016,745.40922  MUS,Goodman-Fiel,,978-1783130054,2358.05,03/28/2022 0:00,Page - 3,400
Books,463,The business of creativity: how to build theright team for success,"Granet, Keith.",RVUN21LB0583,School of Design and Innovations,Executive management,1st Ed,2017,658.4022 GRA,Princeton Architectural Press,,978-1616893941,2361,03/28/2022 0:00,Page - 3,190
Books,464,Asian art history in the 21st century,"Desai, Vishakha N",RVUN21LB0584,School of Design and Innovations,The Art,,2008,709.5 DES,Yale University Press,,978-0300125535,1472.67,03/28/2022 0:00,Page - 3,272
Books,465,1000 restaurant bar & cafÇ graphics,"Herriott, ˇLuke.",RVUN21LB0585,School of Design and Innovations,Drawing,1st Ed,2007,741.6 ROC,Rockport Publishers,,978-1592533329,2361,03/28/2022 0:00,Page - 3,320
Books,466,1000 icons symbols + pictograms,,RVUN21LB0586,School of Design and Innovations,The Art,,2006,701.15 ROC,Rockport Publishers,,978-1592532391,2361,03/28/2022 0:00,Page - 3,320
Books,467,"Type & color, how to design and use multicolored typefaces","Wageningen, ˇMark van",RVUN21LB0587,School of Design and Innovations,Pirnting,,2019,686.221 WAG,Princeton Architectural Press,,978-1616898465,2065.88,03/28/2022 0:00,Page - 3,176
Books,468,1000 greeting,Peter King & Co.,RVUN21LB0588,School of Design and Innovations,Drawing,,2008,741.684 PET,Rockport Publishers,,978-1592534814,1179.91,03/28/2022 0:00,Page - 3,440
Books,469,Modern art,"Britt, ˇDavid.",RVUN21LB0589,School of Design and Innovations,The Art,1st,2013,709.04 BRI,Thames and Hudson,,978-0500238417,1770.16,03/28/2022 0:00,Page - 3,416
Books,470,No more rules: graphic design and postmodernism,"Poynor, ˇRick.",RVUN21LB0590,School of Design and Innovations,Graphic design,,2003,741.6 POY,Laurence King Publishing,,978-1780671031,1177.55,03/28/2022 0:00,Page - 3,192
Books,471,Out of the box: ready-to-use display packaging,"Lianshun, Shao.",RVUN21LB0591,School of Design and Innovations,Packing Techniques,,2007,688.8 LIA,Page One Pub,,978-9812455413,2361,03/28/2022 0:00,Page - 3,360
Books,472,Craft traditions of the world,"Sentence, Bryan.",RVUN21LB0592,School of Design and Innovations,Household furnitures,,2009,745.5 SEN,Thames and Hudson,,978-0500514665,2004.11,03/28/2022 0:00,,240
Books,473,Cracking animation,"Lord, ˇPeter.",RVUN21LB0593,School of Design and Innovations,Television photography,4th Ed,2015,778.5347 LOR,Thames and Hudson,,978-0500291993,2004.11,03/28/2022 0:00,Page - 3,272
Books,474,Ca - 372 advertising annual-50 communicatoion art,,RVUN21LB0594,School of Design and Innovations,,,2010,741.6,Comm Arts,,372,521.25,03/28/2022 0:00,Page - 3,
Books,475,Ca-380-illustration annual - 52 communication arts,,RVUN21LB0595,School of Design and Innovations,,,2011,659.1,,,380,521.25,03/28/2022 0:00,Page - 3,
Books,476,"Wired-22,12",,RVUN21LB0596,School of Design and Innovations,,,2012,741,Wired Inc.,,,543.75,03/28/2022 0:00,Page - 3,
Books,477,200 best illustrators worldwide,"Lidwell, William",RVUN21LB0597,School of Design and Innovations,Drawing and decorative art,,2015,741 LID,Lurzer GmbH,,978-3902393203,2349.45,03/28/2022 0:00,Page - 3,291
Books,478,200 best digital artists world wide,"Lidwell, William",RVUN21LB0598,School of Design and Innovations,Graphic art,2nd Ed,2016,760 LID,Lurzer GmbH,,978-3902393210,2349.45,03/28/2022 0:00,Page - 3,339
Books,479,"Archive- vol-01, 2021","Lidwell, William",RVUN21LB0599,School of Design and Innovations,,,2021,741,Lurzer GmbH,,,1196.25,03/28/2022 0:00,Page - 3,
Books,480,Book design,Collectif,RVUN21LB0600,School of Design and Innovations,Graphic design,,2012,741 .61 COL,DesignMedia Publishing Limited,,978-9881507037,1472.67,03/28/2022 0:00,Page - 3,256
Books,481,How to draw motorcycles step by step,"Zbiorowa, Praca",RVUN21LB0601,School of Design and Innovations,Drawing,,2015,743.896292275 ZBI,Koenemann,,978-3864074714,2008.12,03/28/2022 0:00,Page - 3,191
Books,482,How to draw cars step by step,"Zbiorowa, Praca",RVUN21LB0602,School of Design and Innovations,Drawing,,2014,743.8962 ZBI,Koenemann,,978-3864074769,2008.13,03/28/2022 0:00,Page - 3,191
Books,483,Framed perspective vol.1,"Mateu-Mestre, Marcos",RVUN21LB0603,School of Design and Innovations,Pespective,,2016,742 MATE,Design Studio Press,,978-1624650307,2358.05,03/28/2022 0:00,Page - 3,227
